id,age,year,female,married,educ,empl,income,rent,equity,finassets,liqassets,houses,business,vehicles,assets,mortages,debt,networth,owner,weight
3378,27,2010,0,1,3,1,94379,0,409.7,2868.2,136.6,254037.5,0,17755.30587,274660.9,218526.8,226994.8,47666.2,1,28810.06
3379,91,2010,1,0,4,3,83275.6,0,103800.2,187113.6,60094.9,129750.3,0,0,316863.9,0,0,316863.9,1,36200.16
3380,50,2010,0,1,1,1,69396.3,614.6067416,5326.6,17755.3,0,0,0,18711.3608,36466.7,0,0,36466.7,0,14150.47
3381,42,2010,0,1,3,1,155447.8,0,77303.9,190500.8,36166.2,402908.9,43705.4,0,637115,326424.5,357974.3,279140.7,1,13613.67
3382,45,2010,0,0,2,1,86051.5,0,46437,96356.7,3414.5,368764,0,6828.963795,471949.7,208966.3,241608.7,230340.9,1,27214.37
3383,48,2010,0,1,1,1,45801.6,0,0,819.5,819.5,150237.2,0,25540.32459,176597,117458.2,130569.8,46027.2,1,37916.54
3384,64,2010,0,1,3,4,140180.6,0,198996,476661.7,101068.7,375593,0,45754.05743,1307746.6,0,0,1307746.6,1,15229.45
3385,53,2010,0,1,3,2,319223.1,0,461638,1830435.5,76484.4,1365792.8,0,0,3254957.3,247208.5,247208.5,3007748.8,1,3694.202
3386,46,2010,0,1,2,1,95766.9,0,38242.2,41929.8,3414.5,232184.8,0,30730.33708,304844.9,86044.9,86727.8,218117.1,1,26671.57
3387,43,2010,0,1,2,1,101318.6,0,0,8276.7,1174.6,107897.6,0,0,116174.3,40973.8,51900.1,64274.2,1,24258.83
3388,36,2010,0,1,2,1,83275.6,1160.923845,0,4234,2458.4,0,0,16662.67166,20896.6,0,13111.6,7785,0,25765.99
3389,52,2010,1,1,4,1,360860.9,0,476320.2,767575.5,36876.4,1638951.3,1365792.8,30047.4407,3802367,449345.8,449345.8,3353021.2,1,6690.332
3390,43,2010,0,1,4,1,914643.7,0,150783.5,366032.5,114726.6,1775530.6,0,0,2141563,990199.8,990199.8,1151363.3,1,3428.649
3391,50,2010,0,1,3,3,30534.4,0,6829,35100.9,4643.7,68289.6,0,16252.93383,119643.4,75118.6,212380.8,-92737.3,1,21468.39
3392,31,2010,1,0,1,3,22206.8,0,0,355.1,355.1,96971.3,0,0,97326.4,92873.9,92873.9,4452.5,1,24923.08
3393,47,2010,0,1,2,3,48577.4,1024.344569,0,1160.9,1160.9,0,0,6419.225968,7580.1,0,12019,-4438.8,0,14801.25
3394,51,2010,0,1,4,1,183206.3,0,42066.4,154635.1,8222.1,382422,293645.4,42749.31336,873451.8,273158.6,576350.9,297100.9,1,2218.555
3395,43,2010,0,1,4,2,298404.2,0,193942.6,282200.1,82111.5,557243.4,346911.4,75255.18102,1261610.1,278621.7,359203.5,902406.6,1,1563.547
3396,71,2010,0,1,4,1,7369890.6,0,27998751.6,43075737.8,7492739.1,7634781.5,51721206,121555.5556,109677255.9,3008841.4,3008841.4,106668414.5,1,141.4387
3397,62,2010,0,1,3,3,49965.4,0,0,26633,3824.2,102434.5,0,38242.19725,167309.6,0,19394.3,147915.4,1,21238.47
3398,38,2010,0,0,3,1,56905,0,26633,41246.9,5736.3,150237.2,0,12018.97628,203503.1,147505.6,154334.6,49168.5,1,23849.38
3399,55,2010,0,1,4,2,7217218.7,0,26329752.8,27860328.5,164782.9,3168639.2,67692786.5,230818.9763,98952573.2,0,17536779,81415794.1,1,138.2382
3400,63,2010,1,0,2,3,37474,0,0,32779,32779,184382,0,19121.09863,236282.1,0,8467.9,227814.2,1,18687.06
3401,36,2010,0,1,2,2,77723.9,0,4780.3,30047.4,23901.4,102434.5,13657.9,48622.22222,194762,157066.2,301567,-106805,1,29581.49
3402,37,2010,0,1,4,1,74948,0,120189.8,167992.5,47802.7,464369.5,0,14477.40325,646839.5,204868.9,204868.9,441970.5,1,12205.24
3403,46,2010,0,0,4,1,138792.7,0,383658,449345.8,69655.4,225355.8,58729.1,18028.46442,1162562.8,150237.2,152695.6,1009867.2,1,15856.11
3404,45,2010,0,0,2,2,0,1160.923845,0,136.6,136.6,0,0,30047.4407,30184,0,27315.9,2868.2,0,15970.08
3405,55,2010,1,0,2,1,52741.2,0,2567.7,23491.6,3004.7,173455.7,0,8331.33583,205278.7,137945.1,145593.5,59685.1,1,24569.25
3406,48,2010,1,0,3,1,56905,0,17209,35238.8,6557.2,170724.1,0,18028.46442,223991.4,142042.4,199269.2,24722.2,1,23999.1
3407,69,2010,0,1,4,1,452464.1,0,2926620.7,5366199.8,2138831.5,1024344.6,0,32779.02622,7556931.3,0,0,7556931.3,1,12617.41
3408,51,2010,0,1,2,1,231783.8,0,296650.2,388636.3,7921.6,478027.5,0,136579.2759,1003243.1,146139.8,215795.3,787447.8,1,17415.7
3409,35,2010,1,0,1,1,27758.5,1024.344569,0,13657.9,13657.9,0,0,0,13657.9,0,0,13657.9,0,15998.79
3410,45,2010,0,1,4,2,115197.9,0,41246.9,118414.2,49441.7,478027.5,21852.7,24447.69039,642742.1,107897.6,107897.6,534844.4,1,17534.54
3411,59,2010,1,0,3,1,52741.2,2048.689139,0,2035,2035,0,0,13657.92759,15693,0,1365.8,14327.2,0,16080.06
3412,43,2010,1,0,3,1,56905,409.7378277,737.5,2485.7,27.3,0,0,2185.268414,4671,0,112951.1,-108280,0,16864.32
3413,26,2010,0,0,4,1,44413.7,0,10789.8,22740.4,10789.8,322327.1,0,0,466623.1,290913.9,290954.8,175668.3,1,33412.04
3414,41,2010,0,0,4,1,38861.9,591.8435289,0,0,0,0,0,0,0,0,0,0,0,14426.58
3415,58,2010,0,0,4,2,45801.6,0,0,1488.7,1215.6,61460.7,54631.7,6828.963795,143531.2,0,0,143531.2,1,5947.407
3416,31,2010,1,0,3,1,41637.8,0,0,13931.1,13931.1,102434.5,0,5736.329588,122101.9,95605.5,95605.5,26496.4,1,26498.73
3417,58,2010,0,1,3,1,156835.7,0,277255.9,284631.2,7375.3,956054.9,0,43432.20974,1284118.4,204868.9,292279.7,991838.7,1,14978.93
3418,67,2010,1,0,3,3,44413.7,0,0,2868.2,2868.2,744357.1,0,11336.0799,758561.3,193942.6,199405.7,559155.6,1,19683.07
3419,60,2010,0,0,2,1,248438.9,0,0,124287.1,36876.4,204868.9,0,53265.9176,382422,143408.2,176870.2,205551.8,1,22874.74
3420,59,2010,1,0,1,3,13462.9,27.31585518,0,1024.3,1024.3,0,0,0,1024.3,0,0,1024.3,0,19455.89
3421,58,2010,0,1,4,2,25107593.5,0,87817742.8,124782787.3,21476954.6,3783245.9,643561548.1,5416734.082,787005161.8,0,4001772.8,783003389,1,158.2141
3422,25,2010,1,0,3,1,30534.4,833.133583,17755.3,126690.9,3359.9,0,0,6965.543071,133656.5,0,19708.4,113948.1,0,16754.94
3423,43,2010,0,1,4,1,120749.6,1775.530587,0,3687.6,3687.6,0,0,64192.25968,67879.9,0,33188.8,34691.1,0,16102.04
3424,63,2010,1,0,2,4,65232.6,0,0,3414.5,2731.6,184382,0,7921.598002,202956.8,133847.7,139584,63372.8,1,22721.04
3425,23,2010,0,1,3,4,11658.6,860.4494382,0,1.4,1.4,0,0,0,1.4,0,17755.3,-17753.9,0,24135.78
3426,84,2010,0,1,2,3,58292.9,0,34144.8,160070.9,78123.3,136579.3,0,16389.51311,313039.7,0,0,313039.7,1,32392.08
3427,30,2010,0,1,1,1,41637.8,682.8963795,0,273.2,273.2,0,0,8877.652934,9150.8,0,0,9150.8,0,16222.3
3428,32,2010,0,1,1,1,91603.2,0,10243.4,99702.9,4097.4,15023.7,148871.4,37286.14232,300884.1,6829,27315.9,273568.3,1,26705.87
3429,35,2010,0,1,4,1,142956.4,2458.426966,60504.6,220712.1,4916.9,0,0,35920.34956,256632.5,0,42339.6,214292.9,0,19011.5
3430,47,2010,0,1,4,1,10603759.8,0,21973556.8,48896200.2,2160684.1,10420998.8,7703071.2,60094.8814,74728804.5,1516030,1516030,73212774.5,1,128.5321
3431,37,2010,0,1,4,2,55517.1,0,11609.2,19804,2048.7,505343.3,95605.5,7648.439451,628401.2,437053.7,440468.2,187933.1,1,25818.32
3432,64,2010,0,1,4,2,337266.2,0,401543.1,1214872.7,33461.9,1638951.3,13657.9,6282.646692,2887422.5,300474.4,300474.4,2586948.1,1,13959.67
3433,90,2010,1,0,1,3,19431,0,0,13657.9,13657.9,0,0,0,13657.9,0,0,13657.9,0,22446.14
3434,36,2010,0,1,3,2,105482.4,2048.689139,0,344589.5,3141.3,0,16389.5,35510.61174,3261922.8,0,939665.4,2322257.4,0,12017.22
3435,41,2010,1,0,4,1,24982.7,0,0,396.1,396.1,150237.2,0,13248.18976,382408.3,178918.9,242291.6,140116.7,1,18991.29
3436,41,2010,0,0,4,1,492714,0,41861.5,125652.9,48485.6,1256529.3,0,58729.08864,1440911.4,969712.9,1177859.7,263051.7,1,12881.88
3437,72,2010,0,1,2,3,2456630.2,0,6282646.7,59186629.2,730699.1,4097378.3,0,437053.6829,71881672.9,0,0,71881672.9,1,170.8606
3438,71,2010,0,1,1,3,27758.5,0,0,109263.4,13657.9,204868.9,0,24037.95256,338170.3,0,0,338170.3,1,20954.2
3439,87,2010,0,1,4,3,167939.1,0,0,20486.9,20486.9,86044.9,0,11199.50062,930378,0,0,930378,1,20282.56
3440,80,2010,1,0,2,3,22206.8,245.8426966,0,6829,6829,0,0,3687.640449,10516.6,0,0,10516.6,0,23247.05
3441,67,2010,0,1,4,1,201249.4,0,0,205961.5,1092.6,307303.4,32779,58729.08864,1485709.4,0,0,1485709.4,1,21376.15
3442,58,2010,0,1,3,2,194309.7,0,45071.2,223990,34144.8,956054.9,628264.7,8194.756554,2082834,532659.2,577730.3,1505103.6,1,4561.239
3443,56,2010,0,1,3,1,173490.8,0,244476.9,284836.1,5668,136579.3,0,43978.52684,508826.1,0,45399,463427.1,1,22839.85
3444,43,2010,0,1,4,1,144344.4,0,282486.9,307071.2,23764.8,375593,0,34827.71536,717491.9,304571.8,322327.1,395164.8,1,20639.26
3445,52,2010,1,0,2,3,51353.3,0,0,64465.4,64465.4,125652.9,0,26496.37953,216614.7,45071.2,62088.9,154525.8,1,24885.13
3446,59,2010,0,1,3,1,65232.6,0,1912.1,443964.6,10462,246593.9,443131.5,109673.1586,1243363.1,0,20760,1222603,1,19038.38
3447,75,2010,0,1,4,2,1401805.9,0,587290.9,1550174.8,116092.4,956054.9,0,9150.811486,3471435.5,136579.3,542219.7,2929215.7,1,854.4025
3448,32,2010,0,1,3,1,215128.6,1638.951311,0,4780.3,4780.3,0,0,55451.18602,60231.5,0,47802.7,12428.7,0,17612.23
3449,25,2010,0,1,3,1,148508.2,0,3073,11472.7,5872.9,109263.4,27315.9,6555.805243,154607.7,54631.7,56953.6,97654.2,1,22509.67
3450,42,2010,0,1,4,1,1256073.6,0,1004199.1,1502372,273158.6,2526716.6,0,27315.85518,4056404.5,1638951.3,1638951.3,2417453.2,1,20866.87
3451,78,2010,0,1,1,3,43025.7,0,0,2048.7,2048.7,239013.7,0,58592.50936,299654.9,0,143408.2,156246.7,1,31607
3452,84,2010,0,1,3,2,624567,0,0,6829,6829,409737.8,6419226,133164.794,9345437,0,0,9345437,1,1469.925
3453,45,2010,1,0,2,2,44413.7,1038.002497,0,1.4,1.4,0,0,15023.72035,15025.1,0,805.8,14219.3,0,15508.92
3454,84,2010,0,0,2,2,73560.1,0,23218.5,80581.8,16389.5,183016.2,7921.6,18574.78152,290094.4,0,13657.9,276436.5,1,42375.57
3455,31,2010,0,1,2,1,69396.3,682.8963795,0,0,0,0,0,0,0,0,0,0,0,19391.05
3456,46,2010,0,1,2,1,77723.9,0,13248.2,52719.6,2185.3,81947.6,0,25267.16604,159934.3,116092.4,122989.6,36944.7,1,25150.23
3457,65,2010,0,1,1,3,26370.6,0,0,1379.5,13.7,90142.3,0,31413.23346,122935,65558.1,89322.8,33612.2,1,27957.2
3458,59,2010,0,1,4,1,1335185.5,0,801037.5,1496908.9,192576.8,1638951.3,0,72387.01623,3617985,976541.8,976541.8,2641443.2,1,2070.243
3459,58,2010,0,1,3,2,659265.2,0,469832.7,930104.9,69655.4,1912109.9,3141323.3,87410.73658,7687111.9,568169.8,590022.5,7097089.4,1,9728.08
3460,67,2010,0,1,4,3,137404.7,0,33803.4,203912.9,126062.7,1024344.6,24584.3,24857.42821,1306380.8,293645.4,318229.7,988151.1,1,14529.71
3461,46,2010,0,1,2,2,30534.4,546.3171036,0,1038,409.7,0,0,12838.45194,13876.5,0,0,13876.5,0,12845.16
3462,55,2010,1,0,2,4,44413.7,1638.951311,0,1502.4,1365.8,0,0,9014.23221,26906.1,0,2048.7,24857.4,0,18886.85
3463,75,2010,0,1,4,3,248438.9,0,341448.2,8642053.7,447297.1,1638951.3,21511236,64192.25968,32880777.8,1229213.5,1229213.5,31651564.3,1,2338.821
3464,43,2010,1,1,4,1,48577.4,942.3970037,0,245.8,245.8,0,0,8741.073658,8986.9,0,0,8986.9,0,17003.72
3465,34,2010,0,1,3,1,94379,0,31413.2,35703.2,4290,173455.7,0,19940.57428,229099.4,84679.2,101847.2,127252.3,1,25745.23
3466,89,2010,0,1,4,3,56905,0,0,37559.3,37559.3,341448.2,0,3551.061174,382558.6,0,0,382558.6,1,30334.12
3467,50,2010,0,1,2,1,123525.5,0,68289.6,76621,8331.3,95605.5,40973.8,64192.25968,297879.4,1912.1,41929.8,255949.6,1,29186.72
3468,26,2010,0,1,1,1,38861.9,0,0,7525.5,423.4,0,0,27438.77653,34964.3,0,17345.6,17618.7,0,21304.44
3469,26,2010,0,0,4,1,72172.2,0,0,23218.5,23218.5,218526.8,0,27315.85518,269061.2,243111.1,259500.6,9560.5,1,26879.78
3470,58,2010,1,0,4,3,40249.9,0,6282.6,28956.2,22673.5,671970,0,7511.860175,733022.3,465735.3,550960.8,182061.5,1,17295.97
3471,66,2010,0,1,4,1,204025.2,0,0,12497,12497,665141.1,0,54631.71036,816948.9,562706.6,637552.1,179396.9,1,18553.57
3472,31,2010,0,0,4,1,0,1024.344569,0,1775.5,1775.5,0,0,1912.109863,3687.6,0,232867.7,-229180,0,19550.1
3473,55,2010,0,1,2,3,22206.8,614.6067416,0,969.7,969.7,0,0,0,969.7,0,0,969.7,0,15400.37
3474,71,2010,1,0,2,3,16655.1,1092.634207,0,478,478,0,0,0,478,0,901.4,-423.4,0,22783.98
3475,64,2010,1,0,4,1,346981.7,0,1229213.5,2134734.1,140676.7,887765.3,0,16389.51311,3038888.9,0,0,3038888.9,1,5493.981
3476,91,2010,0,0,4,2,1526719.3,0,1570661.7,11891957.6,109263.4,1092634.2,38242197.3,36466.66667,55360634,0,0,55360634,1,186.5117
3477,55,2010,0,1,2,1,51353.3,0,0,491.7,491.7,408372,0,30866.91635,439730.6,147505.6,150237.2,289493.4,1,23792.51
3478,50,2010,0,1,4,2,2637060.7,0,0,370129.8,370129.8,478027.5,21169787.8,114726.5918,24454519.4,3277.9,3277.9,24451241.4,1,172.5612
3479,71,2010,0,1,4,3,0,0,24570611.7,24742018.7,171407,1406766.5,27967338.3,261959.0512,74660105.1,0,5312933.8,69347171.3,1,121.5426
3480,26,2010,0,1,4,1,72172.2,0,0,17891.9,17891.9,177553.1,0,13794.50687,209239.5,113360.8,139720.6,69518.9,1,24567.62
3481,46,2010,1,0,2,1,37474,614.6067416,10926.3,28681.6,1365.8,0,0,6282.646692,34964.3,0,4097.4,30866.9,0,13792.72
3482,49,2010,0,1,2,3,102706.6,0,11950.7,83996.3,682.9,273158.6,0,45071.16105,402226,230819,246935.3,155290.6,1,22833.53
3483,60,2010,0,1,4,2,227620,0,0,308928.7,1625.3,0,6009.5,45071.16105,1725802.1,0,375593,1350209.1,0,1931.949
3484,36,2010,0,1,2,1,34698.2,956.0549313,0,136.6,0,0,0,0,136.6,0,0,136.6,0,15408.16
3485,45,2010,0,1,3,1,253990.6,0,3305218.5,4243518.1,109263.4,717041.2,2649638,84679.15106,8446062.4,0,0,8446062.4,1,2395.406
3486,58,2010,0,1,4,2,693963.3,0,4266736.6,5599750.3,286816.5,1024344.6,0,45344.3196,7147466.7,0,40973.8,7106492.9,1,9946.989
3487,62,2010,0,1,4,2,154059.9,0,148871.4,157066.2,8194.8,330521.8,3093520.6,32369.28839,4154331.8,304571.8,327790.3,3826541.6,1,7543.563
3488,35,2010,0,1,3,1,81887.7,1160.923845,8194.8,9355.7,1160.9,0,0,22808.73908,32164.4,0,38515.4,-6350.9,0,14045.51
3489,59,2010,0,1,4,2,4413606.8,0,5628773.4,11535485.6,2200292.1,2581348.3,144544579.3,37286.14232,161020547.1,0,0,161020547.1,1,120.9466
3490,45,2010,0,1,4,1,199861.4,2731.585518,243111.1,266834.9,7334.3,0,0,0,676572.8,0,144774,531798.7,0,10621.49
3491,25,2010,0,1,4,1,105482.4,0,0,34554.6,34554.6,239013.7,0,29227.96504,302796.3,230819,247345.1,55451.2,1,22924.54
3492,21,2010,1,0,1,1,29146.5,751.1860175,0,300.5,300.5,0,0,4097.378277,4397.9,0,0,4397.9,0,21547.27
3493,56,2010,0,1,4,2,0,0,49441.7,187250.2,137808.5,2185268.4,0,70474.90637,4594117.1,1126779,1690851.4,2903265.7,1,1939.1
3494,71,2010,0,1,4,1,22456653.6,0,90033058.7,229699026.2,15884169.8,19954232.2,186512659.2,127018.7266,436292936.3,0,0,436292936.3,1,18.91713
3495,33,2010,1,0,2,1,36086.1,0,478,38925.1,0,0,0,16662.67166,55587.8,0,22535.6,33052.2,0,16369.25
3496,66,2010,1,0,3,1,69396.3,0,278553.4,539665.7,23396,478027.5,0,8331.33583,1026024.5,77850.2,90142.3,935882.2,1,26288.8
3497,65,2010,0,1,2,1,58292.9,0,24584.3,25758.9,1174.6,603680.4,0,39334.83146,668774.1,1024344.6,1039368.3,-370594.2,1,30187.52
3498,59,2010,0,1,4,1,560722.4,0,1107999.4,2636662.9,622118.6,2458427,0,49031.96005,7192811,0,239013.7,6953797.3,1,2950.186
3499,43,2010,0,0,3,3,9854.3,669.2384519,0,165.3,165.3,0,0,5463.171036,5628.4,0,47802.7,-42174.3,0,14598.28
3500,26,2010,0,0,2,1,69396.3,0,0,109.3,109.3,163895.1,0,28135.33084,192139.7,143408.2,146877.4,45262.4,1,23747.59
3501,83,2010,0,1,4,3,2914646,0,7192264.7,12733559.1,4552460.4,2048689.1,1059855.2,58729.08864,36114565.3,0,0,36114565.3,1,2299.923
3502,56,2010,0,1,3,2,169327.1,0,13657.9,539078.4,4370.5,341448.2,341448.2,67879.90012,1563013.2,0,117594.8,1445418.5,1,16198.45
3503,59,2010,0,0,3,1,18043,956.0549313,0,1.4,1.4,0,0,3004.74407,3006.1,0,13657.9,-10651.8,0,20477.89
3504,51,2010,1,0,1,1,13879.3,382.4219725,0,0,0,0,0,2595.006242,2595,0,0,2595,0,14715.67
3505,36,2010,0,1,3,1,124913.4,0,1365.8,32232.7,8194.8,191211,0,38242.19725,261685.9,161163.5,180831,80854.9,1,5957.015
3506,58,2010,1,0,2,1,87439.4,0,0,215522.1,17345.6,178918.9,0,9287.390762,403728.3,80581.8,80581.8,323146.6,1,22631.69
3507,51,2010,0,1,3,1,187370.1,2048.689139,0,41110.4,22945.3,0,13657.9,52173.2834,106941.6,0,38651.9,68289.6,0,17112.08
3508,58,2010,0,1,4,1,559334.4,0,2251099.6,3724790,223990,1884794,0,46436.95381,7021813.7,1199166,2401063.7,4620750.1,1,14762.3
3509,38,2010,1,0,2,1,37474,1160.923845,0,1365.8,1365.8,0,0,16389.51311,17755.3,0,8741.1,9014.2,0,17139.19
3510,45,2010,0,1,2,1,159611.6,0,15023.7,60777.8,7511.9,341448.2,0,31276.65418,433502.6,401543.1,408372,25130.6,1,23371.17
3511,30,2010,0,1,2,4,38861.9,478.0274657,0,0,0,0,0,28818.22722,28818.2,0,0,28818.2,0,19171.63
3512,40,2010,0,1,3,1,66620.5,0,0,546.3,546.3,122921.3,0,11745.81773,135213.5,81947.6,81947.6,53265.9,1,27254.5
3513,64,2010,0,1,4,2,281749.1,0,2831288.4,5635260.9,1475056.2,956054.9,34144.8,75118.60175,12163750.3,122921.3,648751.6,11514998.8,1,2187.22
3514,50,2010,0,1,4,2,562110.3,0,1284254.9,1380816.5,191211,1365792.8,1764604.2,60094.8814,4571308.4,0,0,4571308.4,1,1898.262
3515,37,2010,0,1,3,2,111034.1,0,0,1352.1,1352.1,204868.9,0,25403.74532,231624.8,161163.5,173455.7,58169.1,1,21109.12
3516,55,2010,0,0,4,2,523248.4,0,1170621,2790792.6,314610.4,648751.6,72387,73752.80899,3585684,177553.1,193396.3,3392287.8,1,16867.88
3517,33,2010,0,1,4,1,90215.2,0,9560.5,50534.3,32779,163895.1,0,35783.77029,321234.5,102434.5,102434.5,218800,1,26267.93
3518,25,2010,1,0,3,1,30534.4,505.3433208,0,4671,3551.1,0,0,3960.799001,8631.8,0,20896.6,-12264.8,0,17159.84
3519,61,2010,0,1,2,3,48577.4,0,0,682.9,682.9,143408.2,0,20486.89139,164578,116092.4,137535.3,27042.7,1,30967.44
3520,44,2010,0,1,3,1,154059.9,0,4097.4,155973.5,13248.2,252671.7,0,13931.08614,422576.3,211697.9,225355.8,197220.5,1,24485.71
3521,59,2010,0,0,2,1,77723.9,887.7652934,0,2731.6,0,0,0,0,2731.6,0,0,2731.6,0,16852.54
3522,61,2010,1,0,4,1,84663.5,0,16061.7,18711.4,2321.8,204868.9,0,10926.34207,234506.6,23218.5,23218.5,211288.1,1,21033.87
3523,38,2010,0,0,3,1,70784.3,956.0549313,0,3277.9,3277.9,0,0,9014.23221,12292.1,0,8058.2,4234,0,13063.68
3524,34,2010,0,1,4,1,55517.1,0,10926.3,38242.2,16389.5,0,0,49714.85643,87957.1,0,137945.1,-49988,0,14329.5
3525,65,2010,0,1,4,1,632894.6,0,1383548.1,1770204,304708.4,1024344.6,0,0,2794548.6,409737.8,413835.2,2380713.4,1,11371.78
3526,57,2010,1,0,1,3,16655.1,0,0,81.9,0,38242.2,0,9287.390762,65366.8,0,6419.2,58947.6,1,18490.56
3527,27,2010,1,0,4,1,36086.1,710.2122347,225.4,2868.2,1365.8,0,0,0,2868.2,0,24447.7,-21579.5,0,17746.76
3528,43,2010,0,1,4,1,330326.5,0,163895.1,210878.4,17618.7,751186,0,31413.23346,993477.7,464369.5,487588,505889.6,1,1494.688
3529,81,2010,0,1,1,1,56905,0,9560.5,213200.2,9424,245842.7,0,7921.598002,466964.5,0,54.6,466909.9,1,40511.97
3530,63,2010,0,1,4,1,109646.2,0,542902.6,1047563,66923.8,273158.6,0,33188.76404,1627068.9,178918.9,178918.9,1448150.1,1,12751.55
3531,43,2010,0,1,3,1,173490.8,0,178236,403359.6,20937.6,191211,0,45617.47815,640188,218526.8,245569.5,394618.5,1,20384.99
3532,35,2010,1,0,4,1,29146.5,1119.950062,0,6829,6829,0,0,13657.92759,20486.9,0,0,20486.9,0,17847.51
3533,51,2010,0,0,2,1,52741.2,0,0,3141.3,3141.3,116092.4,0,21852.68414,141086.4,91508.1,117526.5,23559.9,1,20420.3
3534,39,2010,0,1,3,1,13879.3,2595.006242,0,0,0,0,0,0,0,0,6009.5,-6009.5,0,20886.64
3535,64,2010,0,1,4,3,312283.5,0,232184.8,404274.7,144774,68289.6,218526.8,78942.82147,933929.1,27315.9,124014,809915.1,1,18897.28
3536,46,2010,0,1,2,1,54129.1,0,0,27.3,27.3,443882.6,0,19394.25718,463304.2,286816.5,286816.5,176487.7,1,34325.79
3537,57,2010,0,1,4,1,284525,0,2282922.6,5485296.9,15296.9,648751.6,0,41110.36205,6789765.5,142042.4,142042.4,6647723.1,1,10857.17
3538,48,2010,0,0,4,3,13185.3,286.8164794,68.3,81.9,13.7,0,0,4507.116105,4589.1,0,0,4589.1,0,19463.1
3539,45,2010,0,1,4,1,315059.4,0,312083.6,444292.4,27998.8,614606.7,0,87410.73658,1146309.9,329156.1,363300.9,783009,1,15997.39
3540,88,2010,1,0,2,3,16655.1,0,115272.9,248779.2,72387,96971.3,0,11745.81773,357496.3,0,0,357496.3,1,33506.05
3541,59,2010,0,1,4,2,86051.5,0,0,29637.7,15979.8,150237.2,211697.9,0,528152.1,95605.5,98268.8,429883.3,1,21258.76
3542,67,2010,0,1,4,2,10284536.7,0,8463817.7,9082521.8,314132.3,1028441.9,301293882.6,105166.0424,313558701.6,0,506709.1,313051992.5,1,151.9268
3543,55,2010,1,0,2,1,97154.9,0,0,72387,72387,450711.6,0,19121.09863,542219.7,88776.5,88776.5,453443.2,1,22915.49
3544,41,2010,0,1,1,3,26370.6,0,0,2458.4,2458.4,61460.7,0,39334.83146,103253.9,46437,61802.1,41451.8,1,18699.43
3545,57,2010,1,0,2,3,20818.9,0,0,6637.8,901.4,65558.1,0,22262.42197,119042.5,65558.1,76621,42421.5,1,20832.76
3546,31,2010,0,1,2,4,26370.6,1297.503121,0,136.6,136.6,0,0,14887.14107,15023.7,0,0,15023.7,0,16044.51
3547,56,2010,0,1,4,2,928522.9,0,191211,863181,449345.8,819475.7,4029088.6,77850.18727,5898858.9,0,0,5898858.9,1,15658.39
3548,52,2010,0,0,1,4,13324.1,682.8963795,0,0,0,0,0,0,0,0,0,0,0,15168.02
3549,56,2010,0,1,2,1,90215.2,1912.109863,3209.6,184108.9,119916.6,0,0,6555.805243,190664.7,0,8741.1,181923.6,0,17594.23
3550,35,2010,0,1,4,1,24982.7,0,0,3687.6,3687.6,95605.5,0,5736.329588,105029.5,68289.6,79762.3,25267.2,1,25494.86
3551,57,2010,0,1,4,2,0,0,1202580.5,5575848.9,331204.7,819475.7,13835480.6,340765.2934,20803755.3,546317.1,614606.7,20189148.6,1,177.1612
3552,56,2010,0,1,2,1,272033.6,0,4111,48212.5,33325.3,546317.1,0,31140.07491,1411000.5,341448.2,359203.5,1051797,1,18390.57
3553,54,2013,0,0,2,1,25842,763.6998255,0,0,0,0,0,5473.182083,5473.2,0,5982.3,-509.1,0,15492.54
3554,70,2013,0,1,3,2,10091310.5,0,782028.6,3837846.2,503023.6,10424502.6,120766399.1,411125.0727,137453494.8,0,0,137453494.8,1,171.1469
3555,40,2013,0,1,4,1,361788.3,0,105008.7,165468.3,34366.5,1113728.9,0,48367.65561,1327564.9,483676.6,523134.4,804430.5,1,21211.9
3556,54,2013,0,1,2,1,21965.7,381.8499127,0,0,0,0,0,0,636.4,0,0,636.4,0,18491.69
3557,43,2013,1,0,2,1,60728.8,1145.549738,0,5384.1,38.2,0,0,14001.16347,19385.2,0,1527.4,17857.8,0,13681.1
3558,52,2013,0,0,3,2,19381.5,0,0,20390.8,14026.6,636416.5,0,13364.74695,705811.4,0,14001.2,691810.2,1,27330.15
3559,51,2013,0,1,2,3,21965.7,0,0,763.7,763.7,101826.6,0,6618.731821,109209.1,0,0,109209.1,1,20790.85
3560,40,2013,0,1,3,1,120165.4,0,80188.5,135824,2176.5,184560.8,6364.2,29911.5765,361115.5,165468.3,201489.5,159626,1,19752.82
3561,64,2013,0,1,3,2,81402.4,0,0,44740.1,6555.1,229109.9,324572.4,27875.04363,753580.8,73824.3,170241.4,583339.4,1,16379.86
3562,45,2013,0,1,4,2,271341.3,0,7955.2,334755.1,249475.3,547318.2,127283.3,24565.67772,1033922.3,591867.4,602050,431872.3,1,2479.309
3563,48,2013,1,0,3,1,81402.4,0,44294.6,205308,5473.2,252020.9,0,18583.36242,717750.6,66187.3,71533.2,646217.3,1,20615.83
3564,56,2013,0,1,3,1,43931.4,840.069808,0,3551.2,1642,0,0,6873.298429,10424.5,0,0,10424.5,0,23401.65
3565,35,2013,0,1,4,1,162804.8,0,171832.5,256094,33348.2,229109.9,0,57277.48691,542481.4,241838.3,296570.1,245911.3,1,30996.99
